S,a,f,e,t,y
0.3090250758994376,0.5031823560441606,0.60366168321041,0.9177707905030608
0.11772705255445387,0.18204638954706007,0.24189117612320146,0.38956008312775076
0.13927547188725736,0.20707276296915375,0.2751445623410246,0.45936742764865407
"
",F,l,u,c,t,u,a,t,e
0.3277332332387669,0.4699706041865665,0.6405721326961055,0.8682255852871252
0.18275591572187805,0.24442155963693596,0.3475766704163904,0.49621513563315833
0.10415068310893151,0.14049738548352997,0.18159294985499932,0.2625283556409654
"
",P,r,o,f,i,t,a,b,i,l,i,t,y
0.11022127311679962,0.15502011631398624,0.1918738646460221,0.27146320268278573
0.2098723185013444,0.3009742859751902,0.3987833255345667,0.5438347069619506
0.29701247001960696,0.41612492841197546,0.5559748873311395,0.8051690767693633
"
",F,u,z,z,y, ,W,e,i,g,h,t,s
0.5521810458235691,0.6621135762065745,0.7757811129701446,0.9189775384382618
0.05734022214222814,0.06811868656013208,0.07953182298129666,0.09539833920952129
0.159491672796899,0.19043442224504456,0.23085648483870713,0.28599235673877205
